Link,Id,Product_Category,Product_Name,Rating,Review_Rating,Review_Title,Review_Text,Review_Date
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,1,waste of money,Completely worthless!!! I don't know what kind of water the positive reviewers here have been drinking as I can't imagine a more non-working product... waste of money!!!,08-07-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,5,Five Stars,"They work well, I've bought them before.",08-06-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,5,Drink Clean,Need to replace them every year. Cheaper to buy in multiples. Works as well as the more expensive ones.,08-05-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,5,Great filter buy,Shipped quickly and offered at a great price!,08-04-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,5,Five Stars,Water has come out great for months. Would 100% recommend saving $$ and getting these.,08-04-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,5,Glad I found them here,Worked perfect and the price was great. I was having a hard time locating the correct filter locally so I looked at Amazon.,07-31-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,5,Worth the $$,Seems to fit fine with our kitchen aid fridge.  Not sure if they are lasting as long as OME but they are also much cheaper.  We don't use the water function inside the fridge daily so each one lasts for months.,07-31-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,3,Three Stars,Water tasted funny for many days,07-29-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,1,Did not last even 2 weeks. I guess the ...,Did not last even 2 weeks.  I guess the old saying is true.  You get what you pay for.,07-26-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,1,Waste of money,Bought two pack. The first one was ok...lasted about three months. The second one stopped working about a week later. Would not buy again. Waste of money.,07-25-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,5,Get your water filters here.,Water filters that do what they are meant to. Easy to install and work great. No complaints.,07-23-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,4,Four Stars,Well worth the money,07-23-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,5,Five Stars,Perfect application and cost effective.,07-23-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,1,These filters do not last long!!!,"<div id=""video-block-R250GPTLIUMH42"" class=""a-section a-spacing-small a-spacing-top-mini video-block""></div><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/81SSbgJA4BS.mp4"" class=""video-url""><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/91seGGTCPaS.png"" class=""video-slate-img-url"">&nbsp;I bought a single pack of these exact filters last year, and it performed perfectly for several months.  I decided it was time to change it because the water was flowing out in a trickle.  I then bought this 2 pack in March, and both filters are clearly defective.  Upon initial installation, both produced water at the normal, high flow rate.  Then, the first filter I installed died in just 2 months.  Thinking it was defective, I installed the second one, and it didn't even last one month.  The failure mechanism is: the water flow rate goes from the normal, high flow rate that will fill a 16oz water bottle up in 5-10 seconds, to a trickle where it takes 1-2 minutes to fill up the same bottle.  See the attached video; this is what it looked like when all three of these filters failed.  Thinking it could my refrigerator freezing the filter, I removed the one in the refrigerator and let it sit on my counter over night; after reinstalling it, the flow rate was still a trickle.  My refrigerator isn't the problem; the OEM filters never had this issue.  There's something wrong with this brand of filters.",07-22-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,5,Five Stars,"Fits and works perfectly in my Maytag, French-door refrigerator.",07-20-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,5,Best knock off ever,"Great replacement filters, less expensive than brand name but works just as good",07-19-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,1,Bought a 2 pack followed the directions and terrible tasting water,I had the same problem as other reviewers. Bought a 2 pack followed the directions and terrible tasting water. Worse than tap-water. Tried he second one and the same issue. This filter does nothing I think. Waste of money.,07-18-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,5,Five Stars,ok,07-14-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,5,Buying again,Easy to install and work great.,07-14-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,1,TERRIBLE!,WORST FILTER THAT I HAVE EVER PURCHASED!  Each one only lasted three weeks.  other brands have lasted 3-9 months.,07-08-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,5,Five Stars,Filters my water in my fridge just fine,07-05-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,2,Not as good taste as actual maytag replacement filter,"This filter results in water that has inferior taste to actual maytag replacement filter. I do not recommend this product. I tried one and after a few days threw them out, and bought the maytag version. This filter does work much faster as I could tell because the water stream rate doubled. However taste is more important to me.",07-04-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,5,"Cheap, tasty water",I forgot how good our water can taste.  It's absolutely delicious now.  I might even start changing it at the recommended interval with this price!,06-25-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,5,Five Stars,used before great,06-21-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,5,Five Stars,Works great,06-20-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,5,Great Filters at a very affordable price,These generic filters fit perfect on my refrigerator.  Plus now I get 2 for less that I paid for the price of one!,06-20-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,4,Four Stars,"Lot's of dark water at first. More than most other filters in the ""break-in"" period.",06-14-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,2,Two Stars,Our water tastes funny,06-13-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,5,Five Stars,It worked out great!,06-12-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,3,appears to have poor filtration,"Got a feeling from the things floating in the water, that this will be the last time I buy them and go back to the $49 each ones",06-11-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,5,so this is an excellent quality for that price,"I've seen these filters go for over $50.00 each, so this is an excellent quality for that price,",05-28-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,1,Water still tasted like it was coming out of a garden hose weeks after install - Returned product,"First and last time buying knock off water filter replacements.  I've replaced the water filters before and am aware of how much water should be run through the filter after installation.  After running one of these filters for 2+ weeks and gallons and gallons and gallons of use, the water still smelled like plastic and tasted like it was coming out of a garden hose. I even to empty all the ice in my ice machine since the odor and taste spoiled anything that came in contact with the ice.
I would not use the water coming through this filter for my 3 month old's formula, nor as drinking water for my 3 year old.  The wife refused to drink it as well.
Thankfully this was a Prime product and I was able to return it free of charge.

Buyer beware.",05-26-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,3,I decided to keep using to see if it got better. It slowly has gotten better now that I ...,"Similar to other reviews, this filter did leave a ""plastic"" taste longer than it should have. I ran approximately 3 gallons through it when first installed. I decided to keep using to see if it got better. It slowly has gotten better now that I am about 20-25 gallons into the filter. I want to believe my filter was a one off issue because it happens. I hope the second filter does not give me that same taste 20 gallons in.",05-26-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,4,Four Stars,Seems good,05-24-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,5,Five Stars,Great water filter for the price. I will never pay full price for the Maytag filters against,05-20-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,5,... what to expect in a filter but these work great and the water taste fresh,Not sure what to expect in a filter but these work great and the water taste fresh!,05-17-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,5,Works for me. I can't tell it isn't the ...,Works for me.  I can't tell it isn't the real thing.,05-13-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,5,Great product. Came on time and cost half of ...,Great product.  Came on time and cost half of what I have paid for other brands,05-11-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,5,Five Stars,"first one still using without a problem ! Good quality,one last about 5 months, can compare with original, cheaper but pack of two lasts same as original, so i recommend this product. This addition is wrotten after 5 months of usage.",05-09-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,5,Five Stars,Good replacement.,05-08-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,5,Five Stars,Everything was fine,05-02-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,5,Five Stars,Reasonable price,05-01-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,5,Five Stars,Thanks,04-30-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,5,Five Stars,"Great filters, at a much cheaper price!",04-26-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,5,Five Stars,GREAT Product!,04-25-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,1,The water has a funny smell & taste since putting this filter in,"Doesn't seem to be filtering the water. The water has a funny smell & taste since putting this filter in. Doesn't matter how much water I run through the filter, still tastes and smells bad.",04-25-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,1,It causes water to have a chemical/medicinal taste.,"I bought this brand before and it worked fine. They aren't this time. The water had a chemical/medicinal taste that I couldn't get rid of. At first, I tried to flush it by dumping as much as 5 gallons, the taste stayed. I took the filter out and boiled it in water twice. The taste stayed. I do not recommend it. I ended up buying from somewhere else and it works.",04-24-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,5,Five Stars,Great product!,04-24-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,5,Does the job,Fits my Amana frig perfectly,04-23-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,4,Four Stars,Seem to be working just like the OE Whirlpool,04-21-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,3,Hard to say.,"3 stars because it installed fine and the price was ok. I can't possibly rate how well it purify's my water, can I? Unless the vendor wants to pay for me to send out samples to an independent testing lab.

:)",04-19-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,3,Three Stars,Great for the price,04-19-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,5,Five Stars,Worked perfectly for me. Thank you!,04-18-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,5,Five Stars,"Great price, and it fit. As long as it last a few months will definitely purchase again.",04-12-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,5,Five Stars,Looks like nice filters. Sealed in plastic. Haven't tried yet but they look nice.,04-07-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,2,next time i'll go with the brand again,water tastes different compared to the maytag brand filter. also realized that water is less flow restricted after the filter than before. wonder if there is any filtering at all?!? next time i'll go with the brand again,04-05-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,5,You cant beat the price,You cant beat the price. Have had no problems with these. installation takes 2 minutes and you are done. Prior to buying this brand we had bought ones that were nearly double in price and there has been no comparable difference between the two.,03-31-2016
https://www.amazon.com/EcoAqua-EFF-6007A-Replacement-Maytag-UKF-8001/dp/B00E37TQUQ?th=1,3,Appliances,"EcoAqua Replacement Filter, Compatible with Maytag UKF8001, EDR4RXD1, Whirlpool 4396395, Puriclean II, Kenmore 46-9006, Everydrop Filter 4, Viking RWFFR Refrigerator Water Filter, 2 Pack",4.3,5,Better than the expensive filters I have bought because these ...,Better than the expensive filters I have bought because these flow faster.  I'll take faster water flow than more intense filtering of my already potable city tap water.,03-27-2016
